,Latitude,Longitude,MedInc
11925,33.95,-117.4,1.1601
11926,33.96,-117.39,4.0833
11927,33.95,-117.37,4.3542
11928,33.94,-117.37,4.0966
11929,33.94,-117.38,4.0625
11930,33.93,-117.39,4.8333
11931,33.95,-117.39,3.7109
11932,33.94,-117.4,3.0509
11933,33.93,-117.4,2.2222
11934,33.93,-117.41,4.0156
11935,33.94,-117.4,3.5865
11936,33.94,-117.4,3.1458
11937,33.94,-117.41,2.87
11938,33.94,-117.41,3.25
11939,33.93,-117.42,3.1795
11940,33.94,-117.41,2.4435
11941,33.94,-117.42,3.5403
11942,33.94,-117.42,4.1528
11943,33.95,-117.43,4.0526
11944,33.93,-117.43,4.5122
11945,33.93,-117.43,2.1865
11946,33.93,-117.43,2.4922
11947,33.93,-117.44,4.6327
11948,33.94,-117.45,2.1023
11949,33.94,-117.44,3.9118
11950,33.94,-117.44,3.9128
11951,33.94,-117.44,4.1776
11952,33.93,-117.44,4.375
11953,33.93,-117.45,3.2731
11954,33.92,-117.44,3.0437
11955,33.91,-117.45,3.7333
11956,33.92,-117.45,2.2548
11957,33.92,-117.39,2.3851
11958,33.9,-117.4,3.6667
11959,33.9,-117.44,4.2788
11960,33.91,-117.43,4.3222
11961,33.89,-117.42,7.7197
11962,34.01,-117.4,2.7083
11963,34.01,-117.41,2.6442
11964,34.02,-117.43,3.05
11965,34.02,-117.42,4.2321
11966,34.0,-117.4,1.6955
11967,34.0,-117.4,2.0742
11968,34.0,-117.41,1.9052
11969,33.98,-117.43,4.2589
11970,33.98,-117.42,3.0606
11971,34.01,-117.45,2.76
11972,34.01,-117.43,3.0909
11973,34.0,-117.41,1.4719
11974,34.0,-117.42,3.016
11975,33.99,-117.43,4.566
11976,33.99,-117.44,4.5625
11977,34.0,-117.5,4.4063
11978,33.99,-117.49,4.84
11979,33.98,-117.48,3.3966
11980,33.98,-117.49,4.8371
11981,33.98,-117.5,4.2099
11982,33.98,-117.47,4.9886
11983,34.01,-117.48,4.369
11984,34.02,-117.49,3.6711
11985,34.02,-117.49,4.4545
11986,34.02,-117.51,2.1764
11987,34.0,-117.48,3.8529
11988,34.0,-117.51,3.2067
11989,33.99,-117.52,5.2759
11990,33.97,-117.53,3.8906
11991,33.97,-117.53,4.0833
11992,33.97,-117.51,3.6691
11993,34.02,-117.53,5.3269
11994,33.94,-117.6,3.1859
11995,34.0,-117.55,2.6979
11996,33.94,-117.53,4.2263
11997,33.94,-117.55,4.4762
11998,33.94,-117.56,1.625
11999,33.94,-117.56,7.0215
12000,33.93,-117.57,7.5408
12001,33.95,-117.55,5.9333
12002,33.91,-117.59,5.4872
12003,33.9,-117.57,3.5525
12004,33.89,-117.56,2.3417
12005,33.89,-117.55,5.6973
12006,33.89,-117.52,5.1695
12007,33.91,-117.6,7.2379
12008,33.93,-117.55,4.1865
12009,33.92,-117.55,4.8167
12010,33.9,-117.55,3.4459
12011,33.92,-117.53,6.1561
12012,33.92,-117.58,6.155
12013,33.91,-117.57,5.3735
12014,33.93,-117.59,7.8118
12015,33.93,-117.5,4.3723
12016,33.91,-117.49,3.2857
12017,33.92,-117.5,2.9821
12018,33.92,-117.5,4.55
12019,33.95,-117.51,4.9984
12020,33.95,-117.46,3.6979
12021,33.95,-117.47,4.1264
12022,33.96,-117.5,4.2985
12023,33.95,-117.5,4.8214
12024,33.94,-117.46,1.7059
12025,33.94,-117.47,3.0687
12026,33.94,-117.48,2.7813
12027,33.94,-117.48,3.1985
12028,33.94,-117.49,4.0256
12029,33.93,-117.46,3.0122
12030,33.93,-117.46,3.7431
12031,33.92,-117.46,3.5208
12032,33.93,-117.47,3.4028
12033,33.94,-117.47,3.2311
12034,33.94,-117.46,3.5227
12035,33.93,-117.48,2.6776
12036,33.92,-117.47,3.6583
12037,33.93,-117.49,3.9522
12038,33.91,-117.47,2.2241
12039,33.9,-117.46,3.3187
12040,33.89,-117.48,4.7295
12041,33.9,-117.49,3.6071
12042,33.91,-117.48,4.2207
12043,33.88,-117.44,6.8089
12044,33.89,-117.51,4.0556
12045,33.88,-117.51,4.131
12046,33.88,-117.52,2.5656
12047,33.88,-117.53,3.1312
12048,33.87,-117.5,5.0493
12049,33.88,-117.56,2.4861
12050,33.89,-117.58,2.3654
12051,33.88,-117.55,2.2372
12052,33.87,-117.57,2.2197
12053,33.88,-117.56,2.0682
12054,33.88,-117.57,2.316
12055,33.88,-117.57,2.3036
12056,33.87,-117.58,1.6875
12057,33.88,-117.59,2.4387
12058,33.88,-117.59,2.6111
12059,33.88,-117.58,2.2969
12060,33.87,-117.57,2.3333
12061,33.87,-117.57,5.1929
12062,33.87,-117.58,5.0464
12063,33.87,-117.58,3.2917
12064,33.87,-117.58,3.5313
12065,33.85,-117.55,4.8686
12066,33.83,-117.56,5.4788
12067,33.85,-117.58,5.2861
12068,33.82,-117.54,4.125
12069,33.83,-117.55,4.2386
12070,33.85,-117.6,5.3006
12071,33.86,-117.56,5.2898
12072,33.87,-117.55,3.9414
12073,33.88,-117.64,5.5360000000000005
12074,33.87,-117.6,4.2721
12075,33.86,-117.6,5.195
12076,33.87,-117.6,3.4419
12077,33.87,-117.64,6.2308
12078,33.84,-117.52,3.55
12079,33.83,-117.52,4.46
12080,33.83,-117.53,5.5362
12081,33.76,-117.54,4.7965
12082,33.82,-117.52,5.1365
12083,33.88,-117.36,4.6875
12084,33.9,-117.33,5.1512
12085,33.89,-117.34,5.363
12086,33.89,-117.38,5.1624
12087,33.88,-117.36,5.0346
12088,33.86,-117.26,3.1103
12089,33.87,-117.33,5.1045
12090,33.85,-117.3,2.9542
12091,33.85,-117.28,2.3229
12092,33.81,-117.43,4.2273
12093,33.76,-117.4,4.4875
12094,33.85,-117.4,5.4625
12095,33.84,-117.26,2.7232
12096,33.87,-117.32,4.8125
12097,33.89,-117.28,2.5379
12098,33.96,-117.34,4.1883
12099,33.96,-117.32,3.7585
12100,33.94,-117.34,7.4141
12101,33.94,-117.34,5.5563
12102,33.94,-117.31,5.2713
12103,33.98,-117.33,1.9531
12104,33.97,-117.33,1.625
12105,34.0,-117.34,3.175
12106,33.98,-117.34,1.7579
12107,33.99,-117.32,4.711
12108,33.97,-117.31,3.4896
12109,33.97,-117.29,4.6667
12110,34.01,-117.35,2.725
12111,34.02,-117.34,2.275
12112,34.01,-117.32,4.4063
12113,33.95,-117.24,4.7877
12114,33.94,-117.23,3.5851
12115,33.95,-117.25,4.2775
12116,33.96,-117.23,5.252999999999999
12117,33.95,-117.21,5.2174
12118,33.94,-117.14,6.3223
12119,33.97,-117.21,5.6409
12120,33.94,-117.28,1.3125
12121,33.92,-117.28,2.1574
12122,33.92,-117.27,3.0907
12123,33.93,-117.27,3.1042
12124,33.94,-117.24,1.6111
12125,33.93,-117.24,3.2705
12126,33.93,-117.25,4.2654
12127,33.92,-117.25,4.1482
12128,33.91,-117.23,4.0473
12129,33.89,-117.23,4.1953
12130,33.94,-117.23,3.0789
12131,33.93,-117.22,3.2148
12132,33.92,-117.22,4.0938
12133,33.93,-117.21,5.0223
12134,33.92,-117.16,4.7568
12135,33.9,-117.22,4.0467
12136,33.89,-117.13,3.5781
12137,33.9,-117.19,4.189
12138,33.87,-117.22,2.625
12139,33.85,-117.24,2.8194
12140,33.83,-117.17,4.6
12141,33.83,-117.2,3.6618
12142,33.83,-117.23,4.0833
12143,33.82,-117.21,3.9052
12144,33.81,-117.22,3.4237
12145,33.71,-117.21,2.1848
12146,33.72,-117.2,2.5335
12147,33.72,-117.2,1.9912
12148,33.71,-117.2,2.0881
12149,33.7,-117.2,2.3276
12150,33.7,-117.19,1.9014
12151,33.69,-117.19,4.5881
12152,33.68,-117.27,5.3238
12153,33.7,-117.25,3.58
12154,33.68,-117.23,3.8869
12155,33.66,-117.22,3.125
12156,33.66,-117.17,4.1386
12157,33.67,-117.07,2.375
12158,33.83,-117.11,3.8036
12159,33.78,-117.11,4.1875
12160,33.82,-117.08,4.065
12161,33.78,-117.18,1.3417
12162,33.75,-117.11,2.2618
12163,33.76,-117.16,2.625
12164,33.74,-117.22,2.5221
12165,33.78,-117.06,2.5847
12166,33.81,-117.14,3.2778
12167,33.8,-117.22,4.0717
12168,33.71,-117.09,1.972
12169,33.72,-117.07,2.7983
12170,33.74,-117.11,2.1182
12171,33.7,-117.15,3.1319
12172,33.73,-117.16,2.6322
12173,33.79,-117.23,2.2969
12174,33.78,-117.23,1.9767
12175,33.77,-117.23,2.0
12176,33.83,-117.29,2.4662
12177,33.8,-117.32,4.0982
12178,33.81,-117.26,2.1549
12179,33.77,-117.24,2.8401
12180,33.75,-117.31,2.1484
12181,33.77,-117.27,2.0878
12182,33.72,-117.29,2.817
12183,33.72,-117.28,2.1667
12184,33.69,-117.39,5.3275
12185,33.7,-117.37,3.2481
12186,33.71,-117.34,3.1513
12187,33.67,-117.31,3.1832
12188,33.69,-117.35,3.102
12189,33.67,-117.33,1.9194
12190,33.68,-117.35,4.2788
12191,33.67,-117.38,3.375
12192,33.67,-117.38,2.2423
12193,33.64,-117.35,2.5395
12194,33.63,-117.29,3.8056
12195,33.66,-117.28,2.6949
12196,33.55,-117.43,9.4356
12197,33.6,-117.36,3.2258
12198,33.65,-117.25,3.5125
12199,33.64,-117.19,3.235
12200,33.61,-117.21,3.6273
12201,33.58,-117.2,4.5936
12202,33.61,-117.16,4.7944
12203,33.61,-117.12,4.3651
12204,33.57,-117.16,3.9443
12205,33.54,-117.16,3.7538
12206,33.52,-117.05,4.8083
12207,33.52,-116.96,4.125
12208,33.56,-117.1,4.3833
12209,33.6,-117.02,3.244
12210,33.62,-116.96,4.2917
12211,33.48,-117.22,6.9136
12212,33.53,-117.19,3.475
12213,33.51,-117.18,6.992999999999999
12214,33.49,-117.12,3.9963
12215,33.52,-117.12,4.5841
12216,33.45,-117.15,4.6904
12217,33.46,-116.99,2.83
12218,33.57,-117.23,3.9617
12219,33.55,-117.27,5.5351
12220,33.51,-117.32,5.2066
12221,33.71,-117.02,3.0043
12222,33.71,-116.91,3.1591
12223,33.73,-116.89,5.3623
12224,33.68,-116.95,4.4792
12225,33.65,-116.9,2.1071
12226,33.63,-116.92,2.8125
12227,33.73,-116.99,1.9961
12228,33.74,-116.9,2.3712
12229,33.75,-116.95,2.0714
12230,33.75,-116.95,1.7847
12231,33.75,-116.93,2.964
12232,33.74,-116.93,3.6806
12233,33.74,-116.95,2.4554
12234,33.73,-116.96,3.069
12235,33.73,-116.95,3.2371
12236,33.74,-116.95,2.7083
12237,33.74,-116.94,4.6406
12238,33.73,-116.94,3.7175
12239,33.73,-116.93,4.0433
12240,33.75,-116.96,2.5898
12241,33.74,-116.97,1.942
12242,33.75,-116.97,1.3039
12243,33.75,-116.99,1.4366
12244,33.74,-116.98,1.8446
12245,33.74,-116.97,2.2161
12246,33.74,-116.96,2.2115
12247,33.77,-116.94,2.4145
12248,33.75,-117.01,1.8015
12249,33.76,-116.95,1.7079
12250,33.77,-116.98,1.9707
12251,33.76,-116.99,2.1722
12252,33.74,-117.0,2.1103
12253,33.73,-117.02,1.9476
12254,33.77,-116.99,2.2925
12255,33.76,-117.02,2.8393
12256,33.83,-116.98,2.6830000000000003
12257,33.81,-117.02,2.3
12258,33.79,-116.95,2.1979
12259,33.79,-116.95,1.8845
12260,33.79,-116.96,2.0135
12261,33.78,-116.97,2.535
12262,33.78,-116.95,1.7303
12263,33.79,-116.89,2.0577
12264,33.76,-116.87,2.5612
12265,33.74,-116.88,1.5982
12266,33.75,-116.89,2.0154
12267,33.75,-116.91,2.3169
12268,33.73,-116.86,2.9330000000000003
12269,34.0,-117.04,2.4167
12270,34.0,-117.06,2.5357
12271,34.0,-117.04,3.5255
12272,33.99,-116.99,4.7356
12273,33.97,-117.01,2.3355
12274,33.97,-116.95,3.1393
12275,33.96,-116.97,2.4322
12276,33.98,-117.11,2.7344
12277,33.95,-117.02,2.8783
12278,33.89,-117.03,3.125
12279,33.94,-116.96,1.4063
12280,33.92,-116.99,3.7083
12281,33.97,-116.86,2.3977
12282,33.99,-116.79,1.4688
12283,33.92,-116.77,1.6875
12284,33.9,-116.81,1.3286
12285,33.86,-116.89,3.0417
12286,33.86,-116.95,1.625
12287,33.84,-116.86,2.7788
12288,33.94,-116.98,3.4545
12289,33.93,-116.98,1.9472
12290,33.94,-116.97,3.0432
12291,33.93,-116.97,1.4240000000000002
12292,33.93,-116.98,2.1581
12293,33.98,-116.9,3.6339
12294,33.93,-116.93,2.0549
12295,33.93,-116.89,2.0976
12296,33.93,-116.88,1.2188
12297,33.93,-116.9,2.2321
12298,34.0,-116.91,5.5
12299,33.94,-116.87,2.218
12300,33.93,-116.87,1.4556
12301,33.91,-116.87,2.7536
12302,33.92,-116.89,2.6643
12303,33.83,-116.75,3.3333
12304,33.8,-116.8,3.4167
12305,33.75,-116.71,3.0625
12306,33.71,-116.68,3.5882
12307,33.62,-116.74,2.9141
12308,33.52,-116.8,3.8281
12309,33.48,-116.89,2.8071
12310,33.57,-116.87,3.0380000000000003
12311,33.56,-116.72,2.355
12312,33.61,-116.48,2.9167
12313,33.64,-116.57,6.2702
12314,33.46,-116.76,3.0694
12315,33.51,-116.42,2.5625
12316,33.49,-116.6,2.1830000000000003
12317,33.5,-116.69,1.9107
12318,33.82,-116.39,2.7219
12319,33.94,-116.71,3.0208
12320,33.89,-116.51,1.95
12321,33.93,-116.61,2.8056
12322,33.94,-116.57,1.1917
12323,34.0,-116.57,3.5208
12324,33.93,-116.44,1.6849
12325,33.88,-116.36,1.7844
12326,33.97,-116.52,3.3616
12327,33.96,-116.51,1.4665
12328,33.95,-116.53,2.625
12329,33.95,-116.5,1.6983
12330,33.94,-116.51,1.7388
12331,33.96,-116.48,2.3382
12332,33.94,-116.47,3.2578
12333,33.94,-116.48,1.8
12334,33.98,-116.5,4.0417
12335,33.84,-116.51,4.0729
12336,33.89,-116.63,1.5227
12337,33.84,-116.52,3.6875
12338,33.87,-116.54,1.9167
12339,33.84,-116.57,3.3897
12340,33.85,-116.53,2.9647
12341,33.84,-116.55,5.7613
12342,33.84,-116.53,2.5885
12343,33.85,-116.52,3.4886
12344,33.82,-116.5,2.1042
12345,33.82,-116.49,2.9569
12346,33.82,-116.52,2.5212
12347,33.82,-116.54,1.5595
12348,33.83,-116.56,2.6083
12349,33.8,-116.48,3.6667
12350,33.81,-116.5,2.5399
12351,33.81,-116.52,3.4394
12352,33.81,-116.54,2.1176
12353,33.81,-116.54,3.1493
12354,33.8,-116.49,3.7396
12355,33.8,-116.54,2.2216
12356,33.76,-116.57,3.1364
12357,33.69,-116.5,2.25
12358,33.79,-116.54,3.9737
12359,33.78,-116.53,2.5489
12360,33.88,-116.53,4.6855
12361,33.84,-116.48,1.7204
12362,33.79,-116.48,2.6298
12363,33.84,-116.47,4.3111
12364,33.82,-116.46,3.9508
12365,33.81,-116.47,2.4497
12366,33.79,-116.46,2.1411
12367,33.81,-116.43,3.5223
12368,33.79,-116.42,4.9444
12369,33.78,-116.43,6.1437
12370,33.78,-116.45,3.0859
12371,33.76,-116.42,7.6281
12372,33.78,-116.4,6.8729
12373,33.8,-116.45,3.6161
12374,33.78,-116.36,3.3799
12375,33.74,-116.38,4.084
12376,33.75,-116.33,4.0360000000000005
12377,33.73,-116.31,3.2846
12378,33.78,-116.46,1.3801
12379,33.78,-116.46,2.5477
12380,33.77,-116.47,4.4107
12381,33.78,-116.47,3.3162
12382,33.73,-116.38,4.0079
12383,33.72,-116.37,3.312
12384,33.72,-116.39,3.5569
12385,33.71,-116.38,4.5556
12386,33.69,-116.39,6.9833
12387,33.72,-116.37,3.0021
12388,33.77,-116.44,2.2439
12389,33.75,-116.43,3.7727
12390,33.74,-116.44,7.9885
12391,33.74,-116.41,3.3639
12392,33.74,-116.41,2.4659
12393,33.68,-116.42,2.2208
12394,33.69,-116.37,7.8005
12395,33.72,-116.33,7.4382
12396,33.67,-116.29,5.6918
12397,33.68,-116.3,2.8882
12398,33.67,-116.31,2.9187
12399,33.67,-116.31,3.3333
12400,33.66,-116.31,3.6354
12401,33.65,-116.31,4.5938
12402,33.72,-116.26,3.1086
12403,33.69,-116.25,2.7667
12404,33.7,-116.22,3.2833
12405,33.76,-116.24,3.8125
12406,33.74,-116.29,4.7195
12407,33.72,-116.29,3.1771
12408,33.81,-116.25,3.4583
12409,33.75,-116.25,2.025
12410,33.72,-116.24,3.775
12411,33.71,-116.24,2.7598
12412,33.73,-116.24,3.0682
12413,33.74,-116.22,3.3107
12414,33.75,-116.21,3.0673
12415,33.72,-116.21,2.3169
12416,33.73,-116.22,2.1217
12417,33.73,-116.23,2.8648
12418,33.71,-116.21,1.7083
12419,33.72,-116.22,1.7172
12420,33.7,-116.2,2.2989
12421,33.72,-116.23,1.7805
12422,33.71,-116.23,2.444
12423,33.69,-116.15,2.9286
12424,33.64,-116.11,2.0871
12425,33.64,-116.15,1.6557
12426,33.63,-116.2,2.5
12427,33.66,-116.21,3.8846
12428,33.68,-116.21,1.5809
12429,33.68,-116.25,3.0114
12430,33.65,-116.26,10.2948
12431,33.53,-116.17,2.1287
12432,33.53,-116.12,1.654
12433,33.51,-116.01,1.7344
12434,33.49,-115.84,2.0347
12435,33.68,-116.16,2.2679
12436,33.67,-116.17,2.5714
12437,33.66,-116.17,1.9306
12438,33.67,-116.19,1.7297
12439,33.67,-116.18,2.2141
12440,33.69,-116.18,2.375
12441,33.69,-116.19,2.5383
12442,33.86,-116.08,2.425
12443,33.54,-115.22,1.625
12444,33.92,-114.67,1.2656
12445,33.88,-115.58,3.1827
12446,33.82,-114.98,3.2097
12447,33.97,-114.49,1.6154
12448,33.6,-114.65,2.9653
12449,33.49,-114.68,1.6395
12450,33.69,-114.56,1.6509
12451,33.64,-114.57,3.1917
12452,33.57,-114.57,1.925
12453,33.52,-114.57,2.0833
12454,33.61,-114.59,2.1782
12455,33.62,-114.61,2.1759
12456,33.62,-114.6,2.6797
12457,33.63,-114.58,3.3438
12458,33.62,-114.62,0.536
12459,33.61,-114.58,2.6768
12460,33.6,-114.6,1.625
12461,38.58,-121.43,3.9167
12462,38.57,-121.43,4.0972
12463,38.57,-121.42,3.7731
12464,38.58,-121.44,3.9271
12465,38.57,-121.43,3.5893
12466,38.57,-121.44,3.776
12467,38.58,-121.44,3.0208
12468,38.58,-121.45,3.4914
12469,38.57,-121.45,3.5313
12470,38.58,-121.46,3.8914
12471,38.58,-121.46,1.7765
12472,38.58,-121.47,1.5922
12473,38.58,-121.47,2.3266
12474,38.58,-121.47,2.6976
12475,38.58,-121.48,2.01
12476,38.58,-121.48,1.6277
12477,38.58,-121.49,1.4034
12478,38.59,-121.48,1.6116
12479,38.59,-121.49,1.0313
12480,38.58,-121.49,1.4375
12481,38.58,-121.5,0.7526
12482,38.58,-121.5,2.5821
12483,38.57,-121.5,3.358
12484,38.58,-121.49,0.9196
12485,38.58,-121.48,1.245
12486,38.57,-121.48,1.4301
12487,38.57,-121.48,1.625
12488,38.57,-121.49,1.7568
12489,38.57,-121.49,1.2209
12490,38.57,-121.47,2.1691
12491,38.57,-121.47,1.9034
12492,38.57,-121.48,1.8512
12493,38.57,-121.47,3.0217
12494,38.57,-121.47,1.2041
12495,38.58,-121.48,1.5872
12496,38.57,-121.45,3.2963
12497,38.56,-121.45,4.63
12498,38.56,-121.46,2.9191
12499,38.57,-121.46,3.1583
12500,38.57,-121.46,3.2386
12501,38.57,-121.46,3.1484
12502,38.57,-121.46,2.0549
12503,38.56,-121.43,3.1827
12504,38.56,-121.44,3.7167
12505,38.56,-121.44,2.8542
12506,38.56,-121.43,2.5417
12507,38.56,-121.43,3.0938
12508,38.57,-121.45,5.1169
12509,38.56,-121.45,4.0417
12510,38.55,-121.42,2.6417
12511,38.55,-121.43,2.7333
12512,38.55,-121.45,1.4889
12513,38.56,-121.46,3.3348
12514,38.56,-121.45,2.625
12515,38.55,-121.44,2.9821
12516,38.56,-121.47,3.125
12517,38.56,-121.46,2.2125
12518,38.55,-121.46,1.7616
12519,38.55,-121.46,1.2235
12520,38.55,-121.47,1.1458
12521,38.56,-121.47,1.8911
12522,38.56,-121.47,2.0221
12523,38.56,-121.47,1.7328
12524,38.56,-121.48,2.0089
12525,38.56,-121.48,2.7316
12526,38.57,-121.48,1.78
12527,38.56,-121.49,1.2813
12528,38.56,-121.49,1.9013
12529,38.57,-121.49,1.7155
12530,38.57,-121.5,1.4712
12531,38.57,-121.5,2.1719
12532,38.57,-121.51,2.2031
12533,38.57,-121.5,1.0114
12534,38.56,-121.5,1.128
12535,38.56,-121.51,1.0649
12536,38.55,-121.51,2.8417
12537,38.55,-121.51,2.7885
12538,38.56,-121.49,3.0033
12539,38.55,-121.49,3.3844
12540,38.55,-121.5,5.6402
12541,38.56,-121.49,3.6729
12542,38.54,-121.49,2.5639
12543,38.54,-121.5,8.338
12544,38.55,-121.49,5.0359
12545,38.55,-121.5,5.2362
12546,38.54,-121.5,3.7344
12547,38.55,-121.48,7.1035
12548,38.55,-121.48,4.3929
12549,38.56,-121.48,2.0833
12550,38.55,-121.48,4.1467
12551,38.55,-121.48,4.8603
12552,38.56,-121.48,2.8542
12553,38.55,-121.47,0.9948
12554,38.55,-121.47,1.0208
12555,38.54,-121.47,1.2679
12556,38.55,-121.47,1.186
12557,38.55,-121.47,2.0242
12558,38.54,-121.45,2.7787
12559,38.54,-121.45,1.4702
12560,38.54,-121.46,1.8333
12561,38.55,-121.46,2.0074
12562,38.54,-121.42,3.0521
12563,38.54,-121.43,2.9769
12564,38.54,-121.43,3.15
12565,38.54,-121.44,2.5694
12566,38.54,-121.45,1.9485
12567,38.54,-121.42,2.398
12568,38.54,-121.42,2.925
12569,38.54,-121.43,2.4618
12570,38.54,-121.44,3.2404
12571,38.54,-121.44,2.5389
12572,38.53,-121.41,3.1944
12573,38.53,-121.41,2.9737
12574,38.53,-121.42,2.8298
12575,38.53,-121.42,3.4083
12576,38.53,-121.43,3.1208
12577,38.53,-121.43,3.1667
12578,38.53,-121.44,2.3272
12579,38.52,-121.41,1.8689
12580,38.51,-121.42,1.9423
12581,38.52,-121.42,2.5574
12582,38.52,-121.43,2.5898
12583,38.52,-121.43,1.3927
12584,38.52,-121.44,2.7697
12585,38.53,-121.5,4.6923
12586,38.53,-121.5,3.5231
12587,38.53,-121.51,4.25
12588,38.53,-121.51,5.3135
12589,38.52,-121.5,2.2574
12590,38.51,-121.51,5.5208
12591,38.51,-121.51,6.6112
12592,38.52,-121.51,4.0972
12593,38.53,-121.48,2.3487
12594,38.53,-121.49,3.125
12595,38.54,-121.49,1.6932
12596,38.53,-121.48,2.3542
12597,38.52,-121.48,2.9911
12598,38.52,-121.49,3.1014
12599,38.53,-121.49,3.3906
12600,38.54,-121.48,2.1975
12601,38.53,-121.48,1.9837
12602,38.54,-121.47,1.4138
12603,38.53,-121.47,1.4625
12604,38.53,-121.47,1.3646
12605,38.51,-121.49,2.9219
12606,38.5,-121.49,3.319
12607,38.5,-121.49,3.0313
12608,38.5,-121.5,3.7414
12609,38.51,-121.49,3.1768
12610,38.54,-121.51,3.9792
12611,38.53,-121.52,4.2885
12612,38.53,-121.52,3.5737
12613,38.51,-121.52,3.0963
12614,38.49,-121.51,4.1
12615,38.5,-121.51,5.0371
12616,38.51,-121.55,6.5253
12617,38.5,-121.55,5.7621
12618,38.5,-121.54,4.2075
12619,38.51,-121.54,4.2216
12620,38.5,-121.53,6.4667
12621,38.51,-121.53,3.1607
12622,38.5,-121.52,4.8497
12623,38.48,-121.53,4.8811
12624,38.49,-121.52,3.6196
12625,38.49,-121.54,5.1442
12626,38.52,-121.48,3.1583
12627,38.51,-121.48,2.5926
12628,38.5,-121.48,1.3679
12629,38.49,-121.49,2.6613
12630,38.49,-121.5,2.7368
12631,38.49,-121.5,3.3689
12632,38.49,-121.48,1.5908
12633,38.49,-121.49,2.735
12634,38.49,-121.47,2.3233
12635,38.48,-121.47,2.6382
12636,38.47,-121.49,2.3496
12637,38.48,-121.47,3.2702
12638,38.54,-121.45,1.7891
12639,38.53,-121.45,1.7714
12640,38.53,-121.45,2.1679
12641,38.53,-121.45,2.4741
12642,38.54,-121.46,1.7692
12643,38.53,-121.46,1.8007
12644,38.54,-121.46,1.5292
12645,38.52,-121.47,1.2575
12646,38.51,-121.46,1.5735
12647,38.5,-121.45,2.7101
12648,38.5,-121.47,1.7188
12649,38.51,-121.47,3.625
12650,38.52,-121.47,1.8205
12651,38.52,-121.44,1.6521
12652,38.51,-121.45,2.2245
12653,38.52,-121.45,2.6288
12654,38.52,-121.45,2.5592
12655,38.52,-121.46,2.1736
12656,38.51,-121.46,1.68
12657,38.52,-121.46,2.71
12658,38.51,-121.44,2.214
12659,38.5,-121.44,4.088
12660,38.5,-121.44,1.4007
12661,38.51,-121.42,2.8139
12662,38.5,-121.42,3.025
12663,38.49,-121.46,2.575
12664,38.49,-121.45,3.5323
12665,38.49,-121.44,3.3878
12666,38.48,-121.45,2.9571
12667,38.48,-121.43,3.0625
12668,38.48,-121.44,2.7262
12669,38.48,-121.45,3.5402
12670,38.48,-121.46,3.5227
12671,38.49,-121.42,3.363
12672,38.48,-121.42,1.9657
12673,38.49,-121.4,3.5968
12674,38.49,-121.38,2.9647
12675,38.51,-121.39,2.0062
12676,38.56,-121.42,1.3571
12677,38.56,-121.39,4.3644
12678,38.55,-121.38,4.3288
12679,38.55,-121.38,4.6944
12680,38.55,-121.39,3.5278
12681,38.55,-121.39,1.9044
12682,38.55,-121.4,5.0
12683,38.55,-121.41,1.9167
12684,38.55,-121.4,2.925
12685,38.53,-121.4,0.9274
12686,38.59,-121.48,0.9204
12687,38.59,-121.5,1.725
12688,38.6,-121.44,2.8231
12689,38.56,-121.41,5.1385
12690,38.57,-121.37,5.2449
12691,38.57,-121.39,8.4016
12692,38.57,-121.4,5.8416
12693,38.57,-121.41,3.2443
12694,38.56,-121.4,7.143
12695,38.6,-121.42,1.7451
12696,38.6,-121.42,2.2452
12697,38.6,-121.42,3.8672
12698,38.61,-121.43,2.1694
12699,38.61,-121.44,2.6442
12700,38.61,-121.41,3.4784
12701,38.6,-121.41,2.0471
12702,38.59,-121.41,2.6485
12703,38.59,-121.41,2.5245
12704,38.58,-121.41,3.089
12705,38.61,-121.39,2.9559
12706,38.6,-121.39,2.5238
12707,38.61,-121.4,4.1488
12708,38.59,-121.38,3.0156
12709,38.59,-121.39,2.2264
12710,38.59,-121.39,2.8
12711,38.59,-121.4,2.5363
12712,38.59,-121.4,2.0432
12713,38.59,-121.38,3.2596
12714,38.58,-121.39,2.8462
12715,38.58,-121.39,6.3406
12716,38.6,-121.37,3.788
12717,38.6,-121.37,5.8336
12718,38.6,-121.38,6.8469
12719,38.61,-121.38,3.6053
12720,38.59,-121.37,3.5179
12721,38.58,-121.37,7.3343
12722,38.58,-121.38,5.0497
12723,38.59,-121.38,4.5313
12724,38.59,-121.37,4.775
12725,38.61,-121.35,2.7788
12726,38.6,-121.35,5.0997
12727,38.6,-121.36,4.4643
12728,38.6,-121.36,3.875
12729,38.61,-121.36,5.0492
12730,38.59,-121.35,5.3243
12731,38.59,-121.36,5.0508
12732,38.58,-121.36,8.4699
12733,38.58,-121.35,8.6572
12734,38.58,-121.34,7.8031
12735,38.59,-121.34,5.9174
12736,38.59,-121.34,8.05
12737,38.64,-121.36,5.5632
12738,38.63,-121.36,4.875
12739,38.62,-121.35,3.4299
12740,38.61,-121.35,2.5511
12741,38.61,-121.36,3.8882
12742,38.62,-121.36,3.0580000000000003
12743,38.63,-121.36,4.7283
12744,38.64,-121.37,4.6111
12745,38.64,-121.38,2.1472
12746,38.63,-121.37,2.6623
12747,38.63,-121.37,4.8194
12748,38.63,-121.37,4.6127
12749,38.62,-121.37,1.6678
12750,38.62,-121.38,2.2
